"logFC","AveExpr","t","P.Value","adj.P.Val","B","metabolite","class"
0.939374582821405,7.27150214461032,6.14335118961013,8.92080977738091e-10,7.13664782190473e-08,11.8386774841099,"Deoxycholate","Bile Acid Synthesis"
0.868649747690148,7.40367876946624,5.68082270737931,1.44210408013433e-08,4.63692492227432e-07,9.13713770746347,"Glycodeoxycholate","Bile Acid Synthesis"
0.863701385842102,8.8453257581131,5.64846125625882,1.73884684585287e-08,4.63692492227432e-07,8.95603183760693,"Taurodeoxycholate","Bile Acid Synthesis"
0.592977369135049,9.3474399531274,3.87797188970811,0.000107131499949297,0.00214262999898594,0.624483402475807,"Taurocholate","Bile Acid Synthesis"
0.555569272231014,6.06170744255989,3.63332925106419,0.000283525630838837,0.00379710583985422,-0.283231368850163,"Glycocholate","Bile Acid Synthesis"
0.555394133683452,9.53033294691733,3.63218387452943,0.000284782937989066,0.00379710583985422,-0.28734207705476,"Phenylalanine","Aromatic AA Metabolism"
0.547668366235806,8.66720472194011,3.58165865965978,0.000345741816898944,0.00395133505027365,-0.46738535194749,"SM_34.1","Sphingolipid Metabolism"
0.537719856122047,5.46086205278371,3.51659708298964,0.000442282383836076,0.00442282383836076,-0.695513199406813,"Chenodeoxycholate","Bile Acid Synthesis"
0.520626943901387,6.84667344712717,3.40481232263419,0.000669029257447935,0.00594692673287053,-1.07770310785109,"Cholate","Bile Acid Synthesis"
-0.489436114374333,6.07332907890425,-3.20082956305767,0.0013817340900729,0.0110538727205832,-1.74329889563805,"Arachidonate_C20.4n6","Fatty Acid Metabolism"
0.468973119461176,5.73997150476488,3.06700503081926,0.00217753219600044,0.0158365977890941,-2.15763744168419,"Kynurenine","Aromatic AA Metabolism"
0.462984557228413,7.54259975779166,3.02784084478582,0.00247979163190527,0.0165319442127018,-2.2755483294565,"Tyrosine","Aromatic AA Metabolism"
0.44219962599375,8.97746148560762,2.89191090335296,0.00385103825889503,0.023128332949513,-2.67303328976482,"Stearoylcarnitine","Acylcarnitine Metabolism"
0.434155270704974,9.2040320578361,2.83930217778523,0.00454550460608678,0.023128332949513,-2.82197159691608,"Palmitoylcarnitine","Acylcarnitine Metabolism"
0.43341405135522,7.05924625339774,2.83445472836798,0.00461488806725019,0.023128332949513,-2.83555742413191,"Glucose","Glycolysis"
0.433299812269627,8.38884969873112,2.83370762403367,0.00462566658990259,0.023128332949513,-2.83764925040693,"SM_38.1","Sphingolipid Metabolism"
0.414593521973684,10.8545016646422,2.71137164343089,0.006731007611897,0.0316753299383388,-3.17274123753444,"Oleate_C18.1","Fatty Acid Metabolism"
0.4000117035202,9.91447000403246,2.61600901239841,0.00893199712085343,0.0396977649815708,-3.42369518455169,"Isoleucine","BCAA Metabolism"
-0.396077499403968,7.76411303644313,-2.5902799816373,0.00962681155413699,0.04053394338584,-3.48986406313347,"DHA_C22.6n3","Fatty Acid Metabolism"
0.384620884929065,10.2255377422013,2.51535565703836,0.0119325993439691,0.0477303973758764,-3.67882617397786,"Alanine","Glutamine Metabolism"
0.372564924133881,8.76342265390556,2.43651170868441,0.0148757928739023,0.0549457406548435,-3.87168496729408,"Palmitoleate_C16.1","Fatty Acid Metabolism"
0.37016165285686,9.0646037852859,2.42079472024482,0.015533683544776,0.0549457406548435,-3.90939586862805,"Proline","Amino Acid Other"
0.367632359682334,9.61453224889521,2.40425356987015,0.0162536062132148,0.0549457406548435,-3.94882066425183,"Octanoylcarnitine","Acylcarnitine Metabolism"
0.366844665778807,8.1252561451691,2.3991021847169,0.016483722196453,0.0549457406548435,-3.96104346837137,"Hypoxanthine","Purine Metabolism"
0.360350766970013,10.0983692266002,2.35663318278544,0.0184924678326392,0.0591758970644453,-4.06081159367483,"Valine","BCAA Metabolism"
0.347998172079892,9.4380279442593,2.27584929752736,0.0229110367047653,0.0685125064949309,-4.24567059336272,"Myristoylcarnitine","Acylcarnitine Metabolism"
-0.347459627748535,8.47550515107745,-2.27232730851552,0.0231229709420392,0.0685125064949309,-4.25358334242893,"LPC_18.0","Phospholipid Metabolism"
-0.344528712235263,6.08814423096011,-2.25315961584597,0.0243064853551818,0.0694471010148052,-4.29643200080833,"LPC_18.2","Phospholipid Metabolism"
-0.32174667183749,6.71539075033467,-2.10416891763159,0.0354299420321713,0.0977377711232312,-4.61711913609227,"PE_36.4","Phospholipid Metabolism"
-0.316726147994601,7.21608115825629,-2.07133553924696,0.0383955044080373,0.102388011754766,-4.68484064091338,"PC_34.1","Phospholipid Metabolism"
-0.312228028874752,6.68607301998281,-2.04191859956041,0.0412292466322002,0.106398055825033,-4.74461089610216,"Histidine","Amino Acid Other"
0.308229212396247,8.60780598007287,2.01576701485768,0.0438953492527947,0.109738373131987,-4.79702865908675,"Aspartate","Amino Acid Other"
-0.300416944250057,7.53874862153502,-1.96467610002229,0.0495252709157322,0.120061262826018,-4.89748495894353,"Choline","One-Carbon Metabolism"
0.292818756350513,6.52688102506476,1.91498523385968,0.0555701797576704,0.130753364135695,-4.99271466858176,"SM_36.1","Sphingolipid Metabolism"
-0.277490877284384,10.0331070795347,-1.81474349236792,0.0696429871522246,0.157544385582035,-5.17739809573675,"Cysteine","One-Carbon Metabolism"
0.276255081637528,8.66370230252524,1.80666159746033,0.0708949735119157,0.157544385582035,-5.19185556850977,"Arginine","Glutamine Metabolism"
0.273129633441271,7.65365667519638,1.78622169388441,0.0741439231982754,0.160311185293568,-5.2281319557691,"Stearate_C18.0","Fatty Acid Metabolism"
-0.270939363406042,5.98398564502959,-1.771897697608,0.0764925131481851,0.161036869785653,-5.253307959407,"Glutamine","Glutamine Metabolism"
0.264518972066622,10.4657594382497,1.72990942211695,0.0837285207819133,0.171750811860335,-5.32593901164174,"Leucine","BCAA Metabolism"
-0.255197737680733,8.77800896235896,-1.66895012281252,0.0952105175672866,0.190421035134573,-5.42828604556716,"Carnitine","Acylcarnitine Metabolism"
0.245265988766585,7.71277798410121,1.60399816155827,0.108798444911481,0.212289648607767,-5.53329672998648,"Succinate","TCA Cycle"
0.231033863530943,5.56654561258461,1.51092246513645,0.130892238567767,0.249318549652889,-5.67651069067729,"Malate","TCA Cycle"
-0.228056351662845,8.08802884467648,-1.49145004017258,0.135927267077173,0.252887938748229,-5.7053899925168,"PC_38.4","Phospholipid Metabolism"
0.224652951851892,7.96212336399344,1.4691923799594,0.141864275522025,0.257935046403682,-5.73794123289654,"Tryptophan","Aromatic AA Metabolism"
0.219220745282843,8.22657681760709,1.43366666604457,0.151750558139007,0.269778770024901,-5.78888262853065,"Ceramide_d18.1_16.0","Sphingolipid Metabolism"
-0.216021972489415,7.48071642838309,-1.41274723198156,0.157812825300321,0.274457087478819,-5.81829635566153,"Creatine","Amino Acid Other"
-0.210681545547686,10.0326183865545,-1.37782174133548,0.168340325927958,0.280842513084469,-5.86643982172161,"PE_34.1","Phospholipid Metabolism"
-0.210599781725577,8.42237579445231,-1.37728701974198,0.168505507850681,0.280842513084469,-5.86716754881967,"Betaine","One-Carbon Metabolism"
-0.20254893392623,7.50240427354735,-1.32463583425116,0.185372466734332,0.302648925280542,-5.93743968821274,"PC_36.2","Phospholipid Metabolism"
0.200703687852531,8.99383134608713,1.31256823643738,0.189408590462723,0.303053744740356,-5.95316019859448,"G6P","Glycolysis"
-0.196624942666194,5.53449634739863,-1.28589393147871,0.198559264851477,0.311465513492513,-5.9873984508048,"Glycine","One-Carbon Metabolism"
0.187574460267422,10.2243451875264,1.22670530446259,0.220010182106383,0.338477203240589,-6.06086058917842,"Laurate_C12.0","Fatty Acid Metabolism"
0.1854617009955,10.8184078542087,1.21288821549309,0.225248756879224,0.339998123591281,-6.07751142742073,"Myristate_C14.0","Fatty Acid Metabolism"
-0.173437455661039,7.59947764727413,-1.13425168089817,0.256761298306188,0.38038710860176,-6.16868425389409,"Ursodeoxycholate","Bile Acid Synthesis"
-0.168895754330318,9.00704055815648,-1.10454972090993,0.269425424971915,0.391891527231876,-6.20153178673359,"Carnosine","Amino Acid Other"
-0.161459588910087,6.50074566461328,-1.05591845440992,0.291073311861717,0.409778953629299,-6.25343156829491,"Isocitrate","TCA Cycle"
0.16116060691635,5.23038155573324,1.05396316264401,0.291967504460875,0.409778953629299,-6.25546941605433,"Lysine","Amino Acid Other"
-0.155048153083686,7.33942608551013,-1.01398874646219,0.310653365492634,0.428468966382028,-6.29630367149302,"Serine","One-Carbon Metabolism"
-0.153345542240256,11.2674199958082,-1.00285395897516,0.315995862706746,0.428468966382028,-6.30739685093222,"Linoleate_C18.2n6","Fatty Acid Metabolism"
-0.14293511044378,7.75888133293583,-0.934771492480116,0.349966101442702,0.46662146859027,-6.37256076886908,"Xanthine","Purine Metabolism"
-0.140004413554108,8.14577922550004,-0.915605229572002,0.359932703386664,0.472042889687428,-6.39007938006561,"Citrate","TCA Cycle"
0.130522150758638,9.7280644993948,0.853592831653187,0.39338500671235,0.507593557048193,-6.44427411001224,"Pyruvate","Glycolysis"
-0.127068162430091,4.24138555363328,-0.831004331075122,0.40602394792295,0.515585965616445,-6.46307098032162,"Taurine","One-Carbon Metabolism"
0.116445948572723,9.08190753138084,0.761536845654175,0.446384240394848,0.554029061590823,-6.51771898701064,"Palmitate_C16.0","Fatty Acid Metabolism"
0.115484042440908,8.60766221633754,0.755246141937845,0.450148612542544,0.554029061590823,-6.52243228346381,"Uric_acid","Purine Metabolism"
0.0995051641850528,7.46126356314248,0.650746975644769,0.515249596579269,0.615599134047225,-6.59500913047458,"Asparagine","Amino Acid Other"
-0.0994306403799925,6.0806500560331,-0.650259602540531,0.515564274764551,0.615599134047225,-6.59532234588967,"LPC_16.0","Phospholipid Metabolism"
0.0847560275660308,7.46810505912198,0.554290112055755,0.579413280981356,0.67623296616364,-6.65242548651765,"Fumarate","TCA Cycle"
0.0823835677583613,7.4367370007369,0.538774625424241,0.5900742699168,0.67623296616364,-6.66080296579363,"Creatinine","Amino Acid Other"
0.0820226831347473,8.36465808372143,0.536414500909128,0.591703845393185,0.67623296616364,-6.66205645862973,"Decanoylcarnitine","Acylcarnitine Metabolism"
0.0783155883446103,5.82817595016392,0.512170726800844,0.608561609812477,0.681265245514214,-6.67461404114549,"Glutamate","Glutamine Metabolism"
-0.0773170489971964,8.75912317430421,-0.505640448038795,0.613138720962793,0.681265245514214,-6.67789726891292,"Serotonin","Aromatic AA Metabolism"
-0.0719583873575598,9.21769848038244,-0.470595705546716,0.637956771806406,0.699130708828938,-6.69479700166671,"Methionine","One-Carbon Metabolism"
